id,GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,SUBSECTOR,SECTOR,INDGROUP,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYANN_S,PAYQTR1,PAYQTR1_S,EMP,EMP_S,EMPQ1PW,EMPQ1PW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S,RCPTOT_IMP,PAYANN_IMP,EMP_IMP
552,0100000US,null,United States,326130,null,6,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",326,31,3261,2019,4384415,0.7,728301,1.2,183974,1.3,12580,0.9,9480,1.1,18961,1.3,419204,1,232836,1.8,112233,1.6,10669,4.3,24715,2.3,85219,2.8,1919566,0.7,1802265,0.7,13992,28,21747,0.9,49018,2,32544,5.5,623625,1.8,0,X,D,D,2489964,0.8,659772,2.2,277085,0.8,79244,4.6,303443,4.2,682743,0.8,301763,1.1,79681,2.3,301300,0.8,98270,9.7,15560,26.6,82710,6.6,2239,12.9,2195,5.7,78276,6.9,39872,3.9,29408,2.6,10464,14.1,307042,6.2,35675,9.6,3169,5.7,4319,9.7,2672,9,5006,6.3,35971,8.2,22191,2.4,22564,2.9,29953,15.5,15420,7.5,130101,8.8,30% to less than 40%,30% to less than 40%,30% to less than 40%
553,0100000US,null,United States,32614,null,5,Polystyrene foam product manufacturing,326,31,3261,2018,9487292,1.4,1248376,0.9,299260,1.3,28014,0.7,22610,1.8,46534,2.7,843106,2,382151,0.9,152814,0.8,8530,3.7,35606,1.3,185200,1.2,5269733,1.6,4880451,1.6,170802,2.6,61054,4.4,129376,2,28051,2.1,1863487,2.5,0,X,0,X,4243485,1.2,902286,0.5,491293,0.7,86966,0.8,324027,1.3,903957,1.3,511392,1.3,92794,1,299771,2.2,294561,18.4,62378,20.9,232182,19.8,19318,3,3779,27,209085,21.8,96534,25.3,68873,30.4,27661,12.9,1102315,4,94520,6,6922,9.8,2015,11.8,3932,2.5,7490,6.2,96295,4.8,22999,7.7,7658,6.7,73804,7,45885,5,740796,4.4,30% to less than 40%,30% to less than 40%,50% to less than 60%
554,0100000US,null,United States,32614,null,5,Polystyrene foam product manufacturing,326,31,3261,2019,9764478,1.6,1295452,1.2,316288,1.2,28945,1.3,22676,1.4,44268,1.4,888705,1.6,393139,1,174911,1.2,10185,1.9,37485,1.9,170558,1.1,5061914,2.6,4680236,2.7,175806,2.9,56164,4.4,128163,5.2,21546,6.6,1820740,4.8,0,X,0,X,4718599,1.6,921443,0.8,518751,0.9,90871,0.4,311820,1.7,912374,1.5,541914,2,83743,1.5,286717,1.7,200598,3.5,37828,4.9,162770,3.6,4136,7.5,2438,4.1,156196,3.6,126428,5.4,91794,6.6,34634,2.6,788354,3.6,121189,12.6,8411,1.8,3517,5.1,4013,4.1,7563,3.4,88103,4,25666,4.5,7826,2.8,67479,1.8,40705,4.2,413883,3.4,40% to less than 50%,40% to less than 50%,60% to less than 70%
555,0100000US,null,United States,326140,null,6,Polystyrene foam product manufacturing,326,31,3261,2018,9487292,1.4,1248376,0.9,299260,1.3,28014,0.7,22610,1.8,46534,2.7,843106,2,382151,0.9,152814,0.8,8530,3.7,35606,1.3,185200,1.2,5269733,1.6,4880451,1.6,170802,2.6,61054,4.4,129376,2,28051,2.1,1863487,2.5,0,X,0,X,4243485,1.2,902286,0.5,491293,0.7,86966,0.8,324027,1.3,903957,1.3,511392,1.3,92794,1,299771,2.2,294561,18.4,62378,20.9,232182,19.8,19318,3,3779,27,209085,21.8,96534,25.3,68873,30.4,27661,12.9,1102315,4,94520,6,6922,9.8,2015,11.8,3932,2.5,7490,6.2,96295,4.8,22999,7.7,7658,6.7,73804,7,45885,5,740796,4.4,30% to less than 40%,30% to less than 40%,50% to less than 60%
556,0100000US,null,United States,326140,null,6,Polystyrene foam product manufacturing,326,31,3261,2019,9764478,1.6,1295452,1.2,316288,1.2,28945,1.3,22676,1.4,44268,1.4,888705,1.6,393139,1,174911,1.2,10185,1.9,37485,1.9,170558,1.1,5061914,2.6,4680236,2.7,175806,2.9,56164,4.4,128163,5.2,21546,6.6,1820740,4.8,0,X,0,X,4718599,1.6,921443,0.8,518751,0.9,90871,0.4,311820,1.7,912374,1.5,541914,2,83743,1.5,286717,1.7,200598,3.5,37828,4.9,162770,3.6,4136,7.5,2438,4.1,156196,3.6,126428,5.4,91794,6.6,34634,2.6,788354,3.6,121189,12.6,8411,1.8,3517,5.1,4013,4.1,7563,3.4,88103,4,25666,4.5,7826,2.8,67479,1.8,40705,4.2,413883,3.4,40% to less than 50%,40% to less than 50%,60% to less than 70%
557,0100000US,null,United States,32615,null,5,Urethane and other foam product (except polystyrene) manufacturing,326,31,3261,2018,11448404,2,1466103,0.6,392651,0.8,31285,0.4,23794,0.5,48374,0.8,939457,0.7,426428,0.7,196736,1.1,10620,1.6,39201,0.9,179870,0.8,6249826,0.4,5930456,0.3,155479,6.5,36788,0.9,81619,0.6,45484,5.7,932131,0.7,D,D,0,X,5188770,4.3,968808,1.3,386790,1.9,116942,1.7,465077,1.8,901499,2.8,385519,3.5,108404,2.4,407576,9.3,230275,3.8,36350,10.5,193926,3,9907,4.9,9706,5,174313,3.1,148882,1.2,121016,1.7,27866,2.9,923069,5.4,132462,5.7,10953,12.8,6873,15.4,9327,13.3,15004,5.8,91763,5.5,26811,3.2,14900,7.3,67891,8.8,37506,3.2,509580,7.7,50% to less than 60%,40% to less than 50%,50% to less than 60%
558,0100000US,null,United States,32615,null,5,Urethane and other foam product (except polystyrene) manufacturing,326,31,3261,2019,11478657,0.5,1491748,0.7,388897,1,30993,0.8,23752,0.9,47190,1,921705,0.9,431026,0.8,199881,0.9,10025,2,40515,1.1,180604,1,5791418,1,5426708,1.1,216578,1.5,33950,1.8,73423,1.2,40760,1.4,826997,1.1,186,27.2,0,X,5691101,0.8,909515,0.8,378554,1.7,106097,1,424863,0.9,943575,1.2,374751,2.9,113763,1.1,455061,0.9,231742,6.5,41979,10.6,189763,5.7,8445,4.2,10882,3.1,170436,6.1,167811,3.9,139161,4.6,28650,3,861989,2.5,135120,4.2,12347,6.1,5620,2.6,5783,3.6,12684,4,95025,4.2,27410,3.3,12956,4.7,57131,5.2,35076,2.7,462837,2.9,50% to less than 60%,40% to less than 50%,50% to less than 60%
559,0100000US,null,United States,326150,null,6,Urethane and other foam product (except polystyrene) manufacturing,326,31,3261,2018,11448404,2,1466103,0.6,392651,0.8,31285,0.4,23794,0.5,48374,0.8,939457,0.7,426428,0.7,196736,1.1,10620,1.6,39201,0.9,179870,0.8,6249826,0.4,5930456,0.3,155479,6.5,36788,0.9,81619,0.6,45484,5.7,932131,0.7,D,D,0,X,5188770,4.3,968808,1.3,386790,1.9,116942,1.7,465077,1.8,901499,2.8,385519,3.5,108404,2.4,407576,9.3,230275,3.8,36350,10.5,193926,3,9907,4.9,9706,5,174313,3.1,148882,1.2,121016,1.7,27866,2.9,923069,5.4,132462,5.7,10953,12.8,6873,15.4,9327,13.3,15004,5.8,91763,5.5,26811,3.2,14900,7.3,67891,8.8,37506,3.2,509580,7.7,50% to less than 60%,40% to less than 50%,50% to less than 60%
560,0100000US,null,United States,326150,null,6,Urethane and other foam product (except polystyrene) manufacturing,326,31,3261,2019,11478657,0.5,1491748,0.7,388897,1,30993,0.8,23752,0.9,47190,1,921705,0.9,431026,0.8,199881,0.9,10025,2,40515,1.1,180604,1,5791418,1,5426708,1.1,216578,1.5,33950,1.8,73423,1.2,40760,1.4,826997,1.1,186,27.2,0,X,5691101,0.8,909515,0.8,378554,1.7,106097,1,424863,0.9,943575,1.2,374751,2.9,113763,1.1,455061,0.9,231742,6.5,41979,10.6,189763,5.7,8445,4.2,10882,3.1,170436,6.1,167811,3.9,139161,4.6,28650,3,861989,2.5,135120,4.2,12347,6.1,5620,2.6,5783,3.6,12684,4,95025,4.2,27410,3.3,12956,4.7,57131,5.2,35076,2.7,462837,2.9,50% to less than 60%,40% to less than 50%,50% to less than 60%
561,0100000US,null,United States,32616,null,5,Plastics bottle manufacturing,326,31,3261,2018,11317480,5.6,1409743,9.6,352048,9.4,26841,18.2,23041,17.4,48328,14.3,1101295,11.5,440602,13.4,194605,23.8,13612,2.7,39648,3.8,192738,7,6451624,4.1,5949316,4.1,51079,3.6,26177,0.8,379035,5.8,46017,2,5469545,2.9,0,X,0,X,4816161,9.6,842889,12,425064,14.6,89081,1.1,328744,11.7,810593,26.8,361935,37.8,102515,1,346142,23,772294,10.6,50191,7.2,722103,11,10765,12.4,5818,6.1,705519,11.2,175664,29,153303,33.5,22361,4.8,812505,3.3,148289,5.5,17154,2.9,1893,5.5,7094,3.4,9376,3.9,200893,3.9,21909,3.9,7581,13.6,40806,3.3,60408,4.5,297103,4.4,20% to less than 30%,10% to less than 20%,20% to less than 30%
562,0100000US,null,United States,32616,null,5,Plastics bottle manufacturing,326,31,3261,2019,11548292,0.7,1516442,1.2,389567,1.3,30562,1.1,26057,1.1,50438,1.2,1175087,1.5,455783,1.9,214618,1.6,13821,6.7,39696,1.8,187648,2.5,6199984,1.3,5714830,1.4,47890,7.5,28957,4.5,369187,1.6,39120,3.2,5144784,1.4,0,X,0,X,5343298,1.4,990727,1.1,471716,1.3,101805,1.2,417206,1.5,952549,0.9,466337,0.8,102174,0.8,384037,1.7,534696,5.3,41654,17.5,493042,5.2,16402(s),41.9,4818,4.9,471822,5.2,246812,1.2,222625,1,24187,3.8,810613,7.1,147452,4.8,11944,6.4,2207,16.4,6195,4.1,15144,5.1,204277,7.5,20109,4,7381,29.3,36955,6.5,54963,3.6,303987,14.2,30% to less than 40%,20% to less than 30%,30% to less than 40%
563,0100000US,null,United States,326160,null,6,Plastics bottle manufacturing,326,31,3261,2018,11317480,5.6,1409743,9.6,352048,9.4,26841,18.2,23041,17.4,48328,14.3,1101295,11.5,440602,13.4,194605,23.8,13612,2.7,39648,3.8,192738,7,6451624,4.1,5949316,4.1,51079,3.6,26177,0.8,379035,5.8,46017,2,5469545,2.9,0,X,0,X,4816161,9.6,842889,12,425064,14.6,89081,1.1,328744,11.7,810593,26.8,361935,37.8,102515,1,346142,23,772294,10.6,50191,7.2,722103,11,10765,12.4,5818,6.1,705519,11.2,175664,29,153303,33.5,22361,4.8,812505,3.3,148289,5.5,17154,2.9,1893,5.5,7094,3.4,9376,3.9,200893,3.9,21909,3.9,7581,13.6,40806,3.3,60408,4.5,297103,4.4,20% to less than 30%,10% to less than 20%,20% to less than 30%
564,0100000US,null,United States,326160,null,6,Plastics bottle manufacturing,326,31,3261,2019,11548292,0.7,1516442,1.2,389567,1.3,30562,1.1,26057,1.1,50438,1.2,1175087,1.5,455783,1.9,214618,1.6,13821,6.7,39696,1.8,187648,2.5,6199984,1.3,5714830,1.4,47890,7.5,28957,4.5,369187,1.6,39120,3.2,5144784,1.4,0,X,0,X,5343298,1.4,990727,1.1,471716,1.3,101805,1.2,417206,1.5,952549,0.9,466337,0.8,102174,0.8,384037,1.7,534696,5.3,41654,17.5,493042,5.2,16402(s),41.9,4818,4.9,471822,5.2,246812,1.2,222625,1,24187,3.8,810613,7.1,147452,4.8,11944,6.4,2207,16.4,6195,4.1,15144,5.1,204277,7.5,20109,4,7381,29.3,36955,6.5,54963,3.6,303987,14.2,30% to less than 40%,20% to less than 30%,30% to less than 40%
565,0100000US,null,United States,32619,null,5,Other plastics product manufacturing,326,31,3261,2018,106197180,1.2,18489635,0.6,4575249,0.6,407971,0.6,312236,0.7,579442,1,11625807,0.6,5009907,1.1,2398020,1.6,116553,5.3,409704,2.2,2085630,0.8,50354173,0.5,45462691,0.5,2201653,2.9,288830,0.9,1700305,0.7,700694,4,21590053,0.7,D,D,D,D,56268042,2.1,11477654,0.9,5286450,1.2,1279667,1.1,4911537,1.3,12068577,1.2,5601681,1.6,1389471,2,5077426,1.5,4259758,6.8,678564,6.3,3581194,7.5,108749,11.5,130522,10.3,3341924,7.7,1341173,1.2,1076488,1.2,264685,4.2,9519311,1.5,1757412,2.8,119828,4.8,108589,2.8,76544,5.2,146258,7.7,1168032,1.6,200801,1.6,306055,5,591850,2.1,383330,2.2,4660612,1.9,30% to less than 40%,20% to less than 30%,30% to less than 40%
566,0100000US,null,United States,32619,null,5,Other plastics product manufacturing,326,31,3261,2019,104137618,0.4,18665138,0.4,4650108,0.4,398930,0.7,311473,0.8,576730,0.5,12040373,0.5,5076409,0.5,2453597,0.5,131071,1.8,423634,0.9,2068107,0.7,49479685,0.9,44633290,0.9,2228882,1.6,299311,1.4,1644309,1,673893,1.6,20466772,1.3,8080,2.7,215(s),48.6,54457167,0.7,11677647,0.8,5285472,1.2,1366006,3.4,5026169,0.9,11411906,0.7,5137085,0.9,1313626,1.6,4961195,0.9,4122646,1.6,739409,3.7,3383237,1.7,160015,4.1,134151,14.8,3089071,1.7,1385625,2,1090932,2.5,294693,1.9,9692530,1.7,1719827,2,110559,2.6,105825,8.4,86991,12.3,144551,6.4,1230224,3.1,204144,3.3,308155,4.2,589548,1.9,385323,2,4807382,2.3,40% to less than 50%,20% to less than 30%,40% to less than 50%
567,0100000US,null,United States,326191,null,6,Plastics plumbing fixture manufacturing,326,31,3261,2018,4718632,1,810720,0.8,189356,2,18407,1.1,13923,1.3,28667,1.5,505031,1.1,204273,1.4,91983,2.3,4309,14.4,16987,2.3,90994,1,1996847,1.3,1828165,1.4,112662,5.5,12124,1.7,33505,1.9,10392,3,349347,1.3,D,D,0,X,2752564,1.4,514537,2,293895,1.6,35811,3.1,184831,4.5,608694,2.4,315014,2.8,45471,3.3,248210,2.6,110297,5.5,23775,11.2,86522,5.6,10571,21.5,6298,4.8,69653,5.4,71928,1.8,62235,2.2,9693,5.1,473168,6.6,34880,24.2,2372,13.3,3649,12.4,3864,8.4,9550,13.4,30490,7.5,15114,4.4,60682,22.5,25122,8.5,21322,6.8,266125,7.1,30% to less than 40%,10% to less than 20%,30% to less than 40%
568,0100000US,null,United States,326191,null,6,Plastics plumbing fixture manufacturing,326,31,3261,2019,4743870,1.1,797742,1.5,197084,1.7,18648,1.9,14161,2.1,27781,1.9,483917,1.6,199383,1.6,91159,1.6,1970,38.3,17701,2.3,88552,1.6,1910933,1.5,1722287,1.6,134883,2.8,13242,1.3,31894,2.4,8627,6.2,339682,1.8,D,D,0,X,2826499,1.2,587128,0.8,304529,0.9,44495,2.8,238105,1.3,590852,0.9,294737,1.4,47849,2.5,248266,1,128050,2,25948,1.2,102103,2.3,9768,2.5,6016,1.3,86318,2.6,71493,2.2,63532,2.7,7960,4.4,460916,3.5,39729,20.9,2642,10.3,2875,4.6,3943,6,9005,8.9,31468,2.6,13709,2.5,54652,16.5,26833,5.3,19905,2.3,256156,1.8,40% to less than 50%,10% to less than 20%,40% to less than 50%
569,0100000US,null,United States,326199,null,6,All other plastics product manufacturing,326,31,3261,2018,101478548,1.2,17678915,0.6,4385894,0.6,389564,0.6,298314,0.7,550775,1,11120776,0.6,4805633,1.1,2306036,1.7,112243,5.4,392717,2.3,1994636,0.8,48357325,0.5,43634526,0.5,2088992,3.1,276706,1,1666800,0.7,690302,4,21240705,0.7,D,D,D,D,53515479,2.2,10963117,0.9,4992555,1.2,1243856,1.1,4726706,1.3,11459883,1.2,5286667,1.6,1344000,2.1,4829216,1.6,4149461,7,654789,6.5,3494672,7.6,98177,12.5,124224,10.8,3272271,7.9,1269245,1.3,1014252,1.2,254992,4.3,9046142,1.6,1722532,2.9,117456,4.9,104940,2.9,72680,5.4,136708,8.2,1137542,1.7,185687,1.6,245373,2.7,566728,2.2,362008,2.3,4394487,1.9,30% to less than 40%,20% to less than 30%,30% to less than 40%
570,0100000US,null,United States,326199,null,6,All other plastics product manufacturing,326,31,3261,2019,99393749,0.5,17867396,0.4,4453024,0.4,380282,0.7,297312,0.8,548949,0.6,11556456,0.6,4877026,0.5,2362438,0.5,129100,1.7,405933,0.9,1979555,0.8,47568752,0.9,42911002,1,2093999,1.7,286069,1.4,1612415,1.1,665266,1.6,20127090,1.3,D,D,215(s),48.6,51630668,0.7,11090519,0.9,4980943,1.2,1321511,3.5,4788065,1,10821054,0.7,4842348,0.9,1265778,1.7,4712929,1,3994595,1.7,713461,3.8,3281134,1.8,150247,4.4,128135,15.5,3002752,1.7,1314133,2.1,1027400,2.6,286733,2,9231614,1.7,1680099,2,107917,2.6,102950,8.6,83048,12.9,135547,6.8,1198756,3.1,190435,3.5,253503,3.7,562714,2,365418,2.1,4551226,2.4,40% to less than 50%,20% to less than 30%,40% to less than 50%
571,0100000US,null,United States,3262,null,4,Rubber product manufacturing,326,31,3262,2018,47025852,0.3,7524362,0.4,1841810,0.4,134949,0.4,106216,0.3,207923,0.4,5237969,0.3,2526753,0.6,1224496,0.6,130860,1.8,240058,1.3,931339,0.8,24056117,0.5,20550422,0.6,2462248,0.4,220474,0.8,568557,0.5,254416,1.3,7911011,0.4,88183,9.8,14478,18.1,22948912,0.6,4482225,0.9,2077619,1.4,690475,0.5,1714131,1.6,4500032,0.5,1913087,0.8,834183,0.7,1752761,1,1903327,1.9,259507,7.5,1643819,1.5,143038,0.8,40010,3.6,1460772,1.6,313946,2.2,206955,3.1,106991,1.4,3375592,1.7,500288,4.4,168454,1,131994,0.8,36534,4.5,42292,3.9,503465,1,120792,1.3,83532,2.4,197831,3.3,132561,4.7,1457849,2.2,40% to less than 50%,30% to less than 40%,30% to less than 40%
572,0100000US,null,United States,3262,null,4,Rubber product manufacturing,326,31,3262,2019,45384229,0.3,7654485,0.5,1875882,0.5,134633,0.6,106342,0.5,214151,0.5,5314927,0.3,2558097,0.7,1229173,0.4,105342,1.6,239673,1.9,983910,1.5,22772373,0.4,19412859,0.5,2361703,0.7,202947,1,552761,0.7,242104,1.6,7779505,0.6,D,D,D,D,22596704,0.4,4383463,0.8,1872215,1.4,828490,0.5,1682757,1.4,4491314,0.6,1939850,1.2,745704,0.5,1805760,1.2,2084946,1.4,264279,4.7,1820668,1.3,122434,0.5,30327,3.3,1667907,1.4,320365,3.7,224837,5.2,95529,1.7,3317519,1.3,467978,2.3,328241,0.4,111576,0.9,27783,3.2,37486,3.3,519347,1.2,114543,1.6,90201,19.2,182378,2.2,120602,2.4,1317384,1.4,40% to less than 50%,20% to less than 30%,30% to less than 40%
573,0100000US,null,United States,32621,null,5,Tire manufacturing,326,31,3262,2018,22378411,0.3,3301780,0.3,782083,0.3,53004,0.4,43110,0.3,86873,0.3,2501203,0.2,1205458,0.2,603568,0.2,77679,0.2,108951,0.7,415260,0.3,11351863,0.2,9807832,0.3,1081277,0.4,128000,0.8,283123,0.3,51632,0.4,4346070,0.2,D,D,14478,18.1,10960421,0.6,1808816,1.3,965300,0.4,216772,1.3,626744,3.6,1812225,0.2,872665,0.3,243280,0.2,696279,0.4,1167134,2.3,131972,12,1035162,1.6,113697,0.5,10723,4.9,910742,1.7,88356,1.4,45689,2,42667,2.9,1548739,1.1,237715,2,137249,0.5,23232,0.5,10265,1.3,8352,5.5,288753,0.6,55932,2.1,31381,2.8,57446,2.3,57590,2.1,640825,1.4,20% to less than 30%,30% to less than 40%,20% to less than 30%
574,0100000US,null,United States,32621,null,5,Tire manufacturing,326,31,3262,2019,21266612,0.2,3439687,0.3,794841,0.4,53714,0.3,44150,0.4,92820,0.7,2584184,0.3,1259688,0.2,613549,0.2,56243,1.7,111851,0.9,478045,0.5,10415248,0.4,8925665,0.4,1055378,0.1,115138,1.4,271614,1.2,47454,0.4,4289813,1,D,D,D,D,10808574,0.4,1773024,0.6,852683,1,233719,1,686621,1.2,1708780,0.6,834009,0.9,209604,1.1,665167,0.8,1420746,1.6,124856,5.9,1295890,1.4,D,D,D,D,1180691,1.6,88034,1.7,57859,2.1,30175,2.1,1655919,1,236225,1.7,D,D,D,D,8648,2.9,D,D,313919,1.1,58233,2.3,25591,0.6,70815,4.3,55287,1.1,577966,1.2,10% to less than 20%,Less than 10%,10% to less than 20%
575,0100000US,null,United States,326211,null,6,Tire manufacturing (except retreading),326,31,3262,2018,20757693,0.3,3009195,0.2,716833,0.2,46328,0.1,38213,0.1,77450,0.1,2332954,0.2,1135384,0.2,571924,0.1,75707,0,105584,0.3,382168,0.3,10447019,0.1,9004103,0.1,1016258,0.2,117896,0.1,264286,0.1,44477,0.4,4140059,0.1,D,D,14478,18.1,10234994,0.6,1652263,0.3,857005,0.4,210950,1.3,584308,0.5,1612233,0.1,756862,0.3,235412,0.1,619959,0.1,1082236,0.5,106010,0.6,976226,0.5,109639,0.2,9084,2.7,857503,0.5,58035,0.7,22207,2.4,35828,1,1409925,0.9,225101,1.9,135339,0.5,22450,0.3,8781,0.7,4921,8.5,270578,0.5,50759,1.3,29342,3,50955,2.4,49998,1.3,561700,0.9,20% to less than 30%,30% to less than 40%,20% to less than 30%
576,0100000US,null,United States,326211,null,6,Tire manufacturing (except retreading),326,31,3262,2019,19710562,0.1,3154521,0.2,730486,0.4,47723,0.2,39514,0.3,84039,0.7,2414477,0.2,1190653,0.2,583780,0.2,54900,1.7,106393,1,445581,0.4,9577112,0.3,8167566,0.3,1006955,0.1,104715,1.3,256049,1.2,41827,0.4,4122029,1,D,D,D,D,10086376,0.4,1578484,0.4,737031,1.1,225897,0.5,615557,0.3,1509142,0.6,713324,0.9,202529,1,593289,0.2,1358097,1.2,111808,0.7,1246289,1.3,D,D,D,D,1137056,1.4,59464,1.2,35792,2,23672,0.2,1535431,0.9,221455,1.2,D,D,D,D,D,D,D,D,296734,1.1,54652,2.4,23524,0.5,66072,4.5,49331,1,515426,1,10% to less than 20%,Less than 10%,Less than 10%
577,0100000US,null,United States,326212,null,6,Tire retreading,326,31,3262,2018,1620718,1.9,292585,2.6,65250,1.9,6676,3,4896,2.4,9423,2.5,168249,2.5,70075,2.2,31644,2.5,1972,6.7,3367,19.9,33092,2.7,904845,2.4,803729,2.6,65019,5.7,10103,10.5,18838,3.8,7155,2,206012,3.4,D,D,0,X,725428,2.2,156553,14.6,108295,1.7,5822,7,42436(s),53.3,199992,1.6,115804,1.9,7868,3.4,76320,3.1,84898,31.8,25962(s),61.1,58936,26.9,4057,12.6,1639,28.1,53239,28.2,30320,3.9,23482,3.1,6839,17.6,138815,7.7,12614,16.6,1910,12.3,782,11.9,1484,7.5,3431,5.3,18174,5.8,5173,18.6,2039,2.8,6491,6.9,7592,13.7,79125,9.3,60% to less than 70%,30% to less than 40%,50% to less than 60%
578,0100000US,null,United States,326212,null,6,Tire retreading,326,31,3262,2019,1556050,2.5,285166,2.5,64354,2.7,5991,2.4,4636,2.4,8780,2.6,169706,2.7,69034,3,29769,2.9,1343,16.9,5458,2.5,32465,4.1,838137,3.6,758098,4,48423,3,10424,6.6,15565,6.2,5627,1.6,167783,7.4,D,D,0,X,722198,3.4,194539,4.5,115653,3.2,7822,25,71064,11.4,199638,2.3,120685,3.9,7074,16.7,71878,7.5,62649,23.1,13048(s),55.9,49601,18.7,4959,8,1007,19,43635,20.2,28570,4.7,22066,4.5,6503,9.7,120488,5.7,14770,19.6,D,D,D,D,D,D,3370,6.9,17184,7.1,3581,8.9,2066,4.3,4742,5.4,5956,6.9,62540,6.7,50% to less than 60%,40% to less than 50%,50% to less than 60%
579,0100000US,null,United States,32622,null,5,Rubber and plastics hoses and belting manufacturing,326,31,3262,2018,5730931,2.5,1072456,2.4,273448,1.8,20286,2.3,15366,2.1,30614,2.3,681347,1.9,371381,3.7,173237,3.7,23142,10,33471,2.5,141530,4.3,2929157,3.7,2608375,4.1,208973,3.1,21706,3.2,57163,3.6,32941,2.7,724942,3.6,0,X,0,X,2827619,3.8,692283,4.6,306492,9.6,193238,0.7,192554,5.6,779236,1.9,298930,3.2,226643,1.4,253662,5.7,194925,8.3,39082,28.7,155842,7.2,7762,4.6,11108,2.2,136972,8.1,50884,12.6,32054,18.6,18830,2.9,514932,8.3,70112,12.2,13826,10.2,5381,17.8,10996,13.6,12800,12,66495,5.4,22383,2.9,13170,13,46548,13.3,20609,9.4,232613,11.4,40% to less than 50%,20% to less than 30%,20% to less than 30%
580,0100000US,null,United States,32622,null,5,Rubber and plastics hoses and belting manufacturing,326,31,3262,2019,5484339,0.7,1081544,0.8,284676,1.3,19712,1.3,14627,1,28856,1.2,661653,0.8,357358,0.7,165538,0.8,18699,2,35808,1.2,137312,1,2551033,1.4,2261156,1.5,196917,5.2,20384,4,52328,1.4,20248,10.8,664085,1.2,0,X,0,X,2999709,1.1,756891,2,304842,4.4,224536,0.3,227513,2.6,837713,1,351836,3,243945,0.4,241933,2,168096,1.5,36546,0.9,131550,1.7,D,D,D,D,121584,1.7,49869,2.5,32457,3.7,17412,2.1,371209,3.5,65832,6.9,D,D,D,D,D,D,D,D,51312,4,13186,4.5,3854,5.3,23392,3.8,13126,4.1,173015,4.1,50% to less than 60%,40% to less than 50%,40% to less than 50%
581,0100000US,null,United States,326220,null,6,Rubber and plastics hoses and belting manufacturing,326,31,3262,2018,5730931,2.5,1072456,2.4,273448,1.8,20286,2.3,15366,2.1,30614,2.3,681347,1.9,371381,3.7,173237,3.7,23142,10,33471,2.5,141530,4.3,2929157,3.7,2608375,4.1,208973,3.1,21706,3.2,57163,3.6,32941,2.7,724942,3.6,0,X,0,X,2827619,3.8,692283,4.6,306492,9.6,193238,0.7,192554,5.6,779236,1.9,298930,3.2,226643,1.4,253662,5.7,194925,8.3,39082,28.7,155842,7.2,7762,4.6,11108,2.2,136972,8.1,50884,12.6,32054,18.6,18830,2.9,514932,8.3,70112,12.2,13826,10.2,5381,17.8,10996,13.6,12800,12,66495,5.4,22383,2.9,13170,13,46548,13.3,20609,9.4,232613,11.4,40% to less than 50%,20% to less than 30%,20% to less than 30%
